Time: 1768248974.3003762, Power: 10.0, Energy: 0.0, DeltaCO2: 0.0, TotalCO2: 0.0
Time: 1768290843.3960874, Power: 10.0, Energy: 2.7839865949418814e-06, DeltaCO2: 1.3223936325973935e-06, TotalCO2: 0.0038041237057200535
Time: 1768290844.3983102, Power: 10.0, Energy: 2.7839521567026774e-06, DeltaCO2: 1.3223772744337717e-06, TotalCO2: 0.0038054460829944872
Time: 1768290845.4002595, Power: 10.0, Energy: 2.7831925286187066e-06, DeltaCO2: 1.3220164510938856e-06, TotalCO2: 0.003806768099445581
Time: 1768290846.4017644, Power: 10.0, Energy: 2.781958050198025e-06, DeltaCO2: 1.3214300738440619e-06, TotalCO2: 0.003808089529519425
Time: 1768290847.4038086, Power: 45.0, Energy: 1.252555251121521e-05, DeltaCO2: 5.949637442827225e-06, TotalCO2: 0.003814039166962252
Time: 1768290848.4080658, Power: 10.0, Energy: 2.7896033393012154e-06, DeltaCO2: 1.3250615861680772e-06, TotalCO2: 0.00381536422854842
Time: 1768290849.4102683, Power: 10.0, Energy: 2.783895863427056e-06, DeltaCO2: 1.3223505351278514e-06, TotalCO2: 0.003816686579083548
Time: 1768290850.413435, Power: 10.0, Energy: 2.786574098798964e-06, DeltaCO2: 1.3236226969295078e-06, TotalCO2: 0.0038180102017804775
Time: 1768290851.4167438, Power: 10.0, Energy: 2.786968814002143e-06, DeltaCO2: 1.323810186651018e-06, TotalCO2: 0.0038193340119671284
Time: 1768290852.4187217, Power: 10.0, Energy: 2.7832720014784072e-06, DeltaCO2: 1.3220542007022434e-06, TotalCO2: 0.0038206560661678307
Time: 1768290853.4209347, Power: 10.0, Energy: 2.783925003475613e-06, DeltaCO2: 1.3223643766509162e-06, TotalCO2: 0.0038219784305444818
Time: 1768290854.4226973, Power: 10.0, Energy: 2.782673968209161e-06, DeltaCO2: 1.3217701348993513e-06, TotalCO2: 0.003823300200679381
Time: 1768290855.4243257, Power: 10.0, Energy: 2.782301108042399e-06, DeltaCO2: 1.3215930263201394e-06, TotalCO2: 0.0038246217937057013
Time: 1768290856.4272833, Power: 10.0, Energy: 2.7859932846493192e-06, DeltaCO2: 1.3233468102084265e-06, TotalCO2: 0.0038259451405159095
Time: 1768290857.4296565, Power: 10.0, Energy: 2.7843700514899364e-06, DeltaCO2: 1.3225757744577197e-06, TotalCO2: 0.0038272677162903674
Time: 1768290858.43236, Power: 10.0, Energy: 2.785287300745646e-06, DeltaCO2: 1.3230114678541818e-06, TotalCO2: 0.0038285907277582215
Time: 1768290859.4348328, Power: 10.0, Energy: 2.784646881951226e-06, DeltaCO2: 1.3227072689268323e-06, TotalCO2: 0.0038299134350271483
Time: 1768290860.437185, Power: 10.0, Energy: 2.7843117713928223e-06, DeltaCO2: 1.3225480914115906e-06, TotalCO2: 0.0038312359831185598
Time: 1768290861.4439232, Power: 10.0, Energy: 2.796494960784912e-06, DeltaCO2: 1.3283351063728331e-06, TotalCO2: 0.0038325643182249326
Time: 1768290862.44727, Power: 10.0, Energy: 2.787074115541246e-06, DeltaCO2: 1.3238602048820918e-06, TotalCO2: 0.003833888178429815
Time: 1768290863.449446, Power: 10.0, Energy: 2.7838223510318334e-06, DeltaCO2: 1.3223156167401208e-06, TotalCO2: 0.003835210494046555
Time: 1768290864.4511223, Power: 42.09, Energy: 1.171126565337181e-05, DeltaCO2: 5.562851185351609e-06, TotalCO2: 0.0038407733452319064
Time: 1768290865.4542875, Power: 10.0, Energy: 2.7865701251559787e-06, DeltaCO2: 1.3236208094490898e-06, TotalCO2: 0.0038420969660413556
Time: 1768290866.4564764, Power: 10.0, Energy: 2.7838581138186986e-06, DeltaCO2: 1.3223326040638817e-06, TotalCO2: 0.0038434192986454194
Time: 1768290867.459074, Power: 10.0, Energy: 2.7849932511647545e-06, DeltaCO2: 1.3228717943032584e-06, TotalCO2: 0.0038447421704397226
Time: 1768290868.4613602, Power: 10.0, Energy: 2.7841283215416804e-06, DeltaCO2: 1.3224609527322982e-06, TotalCO2: 0.003846064631392455
Time: 1768290869.463173, Power: 10.0, Energy: 2.7828130457136363e-06, DeltaCO2: 1.3218361967139772e-06, TotalCO2: 0.003847386467589169
Time: 1768290870.4662647, Power: 10.0, Energy: 2.786366144816081e-06, DeltaCO2: 1.3235239187876384e-06, TotalCO2: 0.003848709991507957
Time: 1768290871.4682262, Power: 10.0, Energy: 2.783226304584079e-06, DeltaCO2: 1.3220324946774376e-06, TotalCO2: 0.0038500320240026343
Time: 1768290872.470268, Power: 10.0, Energy: 2.783449490865072e-06, DeltaCO2: 1.322138508160909e-06, TotalCO2: 0.003851354162510795
Time: 1768290873.4737828, Power: 10.0, Energy: 2.787541018591987e-06, DeltaCO2: 1.3240819838311938e-06, TotalCO2: 0.0038526782444946264
Time: 1768290874.476268, Power: 10.0, Energy: 2.7846813201904297e-06, DeltaCO2: 1.3227236270904541e-06, TotalCO2: 0.0038540009681217167
Time: 1768290875.4789178, Power: 10.0, Energy: 2.7851382891337076e-06, DeltaCO2: 1.3229406873385112e-06, TotalCO2: 0.0038553239088090553
Time: 1768290876.481683, Power: 10.0, Energy: 2.785458829667833e-06, DeltaCO2: 1.3230929440922206e-06, TotalCO2: 0.0038566470017531475
Time: 1768290877.4839096, Power: 10.0, Energy: 2.783962753083971e-06, DeltaCO2: 1.3223823077148862e-06, TotalCO2: 0.0038579693840608623
Time: 1768290878.487281, Power: 10.0, Energy: 2.7871429920196533e-06, DeltaCO2: 1.3238929212093353e-06, TotalCO2: 0.0038592932769820716
Time: 1768290879.489169, Power: 10.0, Energy: 2.7830216619703503e-06, DeltaCO2: 1.3219352894359164e-06, TotalCO2: 0.0038606152122715076
Time: 1768290880.492584, Power: 10.0, Energy: 2.7872641881306964e-06, DeltaCO2: 1.3239504893620808e-06, TotalCO2: 0.00386193916276087
Time: 1768290881.4940019, Power: 10.0, Energy: 2.7817163202497696e-06, DeltaCO2: 1.3213152521186405e-06, TotalCO2: 0.0038632604780129884
Time: 1768290882.4956398, Power: 10.0, Energy: 2.7823275989956326e-06, DeltaCO2: 1.3216056095229254e-06, TotalCO2: 0.0038645820836225113
Time: 1768290883.4975903, Power: 10.0, Energy: 2.7831958399878608e-06, DeltaCO2: 1.3220180239942338e-06, TotalCO2: 0.0038659041016465058
Time: 1768290884.5001276, Power: 10.0, Energy: 2.7848256958855523e-06, DeltaCO2: 1.3227922055456373e-06, TotalCO2: 0.0038672268938520515
Time: 1768290885.502091, Power: 10.0, Energy: 2.783231602774726e-06, DeltaCO2: 1.3220350113179949e-06, TotalCO2: 0.0038685489288633693
Time: 1768290886.5045934, Power: 10.0, Energy: 2.78472900390625e-06, DeltaCO2: 1.3227462768554688e-06, TotalCO2: 0.003869871675140225
Time: 1768290887.5072618, Power: 10.0, Energy: 2.785189946492513e-06, DeltaCO2: 1.3229652245839436e-06, TotalCO2: 0.003871194640364809
Time: 1768290888.5094461, Power: 10.0, Energy: 2.783845530615913e-06, DeltaCO2: 1.3223266270425585e-06, TotalCO2: 0.0038725169669918515
Time: 1768290889.511452, Power: 45.0, Energy: 1.2525072693824768e-05, DeltaCO2: 5.9494095295667645e-06, TotalCO2: 0.0038784663765214183
Time: 1768290890.5176463, Power: 10.0, Energy: 2.794984314176771e-06, DeltaCO2: 1.3276175492339662e-06, TotalCO2: 0.0038797939940706525
Time: 1768290891.5203216, Power: 10.0, Energy: 2.7852091524336074e-06, DeltaCO2: 1.3229743474059635e-06, TotalCO2: 0.0038811169684180584
Time: 1768290892.522195, Power: 10.0, Energy: 2.7829819255405005e-06, DeltaCO2: 1.3219164146317377e-06, TotalCO2: 0.00388243888483269
Time: 1768290893.5244858, Power: 10.0, Energy: 2.784140904744466e-06, DeltaCO2: 1.3224669297536213e-06, TotalCO2: 0.0038837613517624437
Time: 1768290894.5272448, Power: 10.0, Energy: 2.7854416105482315e-06, DeltaCO2: 1.3230847650104098e-06, TotalCO2: 0.003885084436527454
Time: 1768290895.529483, Power: 45.0, Energy: 1.2527978420257568e-05, DeltaCO2: 5.9507897496223446e-06, TotalCO2: 0.0038910352262770762
Time: 1768290896.5321574, Power: 10.0, Energy: 2.785206503338284e-06, DeltaCO2: 1.3229730890856848e-06, TotalCO2: 0.003892358199366162
Time: 1768290897.5344372, Power: 10.0, Energy: 2.7841104401482476e-06, DeltaCO2: 1.3224524590704175e-06, TotalCO2: 0.0038936806518252323
Time: 1768290898.5358922, Power: 10.0, Energy: 2.7818196349673803e-06, DeltaCO2: 1.3213643266095056e-06, TotalCO2: 0.003895002016151842
Time: 1768290899.5389526, Power: 10.0, Energy: 2.7862787246704103e-06, DeltaCO2: 1.323482394218445e-06, TotalCO2: 0.0038963254985460603
Time: 1768290900.5413666, Power: 10.0, Energy: 2.784483300315009e-06, DeltaCO2: 1.3226295676496292e-06, TotalCO2: 0.00389764812811371
Time: 1768290901.5429125, Power: 10.0, Energy: 2.7820719612969294e-06, DeltaCO2: 1.3214841816160414e-06, TotalCO2: 0.003898969612295326
Time: 1768290902.545622, Power: 31.0, Energy: 8.634444011582268e-06, DeltaCO2: 4.101360905501577e-06, TotalCO2: 0.0039030709732008275
Time: 1768290903.5479052, Power: 10.0, Energy: 2.7841197119818795e-06, DeltaCO2: 1.3224568631913928e-06, TotalCO2: 0.003904393430064019
Time: 1768290904.5494158, Power: 10.0, Energy: 2.7819739447699654e-06, DeltaCO2: 1.3214376237657334e-06, TotalCO2: 0.0039057148676877847
Time: 1768290905.5531683, Power: 10.0, Energy: 2.7882013056013318e-06, DeltaCO2: 1.3243956201606326e-06, TotalCO2: 0.003907039263307945
Time: 1768290906.5549352, Power: 10.0, Energy: 2.782685889138116e-06, DeltaCO2: 1.321775797340605e-06, TotalCO2: 0.003908361039105286
Time: 1768290907.5560594, Power: 10.0, Energy: 2.7809003988901777e-06, DeltaCO2: 1.3209276894728344e-06, TotalCO2: 0.003909681966794759
Time: 1768290908.558734, Power: 10.0, Energy: 2.7852071656121152e-06, DeltaCO2: 1.3229734036657546e-06, TotalCO2: 0.003911004940198424
Time: 1768290909.5614998, Power: 10.0, Energy: 2.785460816489326e-06, DeltaCO2: 1.3230938878324297e-06, TotalCO2: 0.003912328034086257
Time: 1768290910.562767, Power: 10.0, Energy: 2.78129776318868e-06, DeltaCO2: 1.3211164375146229e-06, TotalCO2: 0.003913649150523771
Time: 1768290911.5650482, Power: 10.0, Energy: 2.7841144137912324e-06, DeltaCO2: 1.3224543465508353e-06, TotalCO2: 0.003914971604870322
Time: 1768290912.567256, Power: 10.0, Energy: 2.783910433451335e-06, DeltaCO2: 1.322357455889384e-06, TotalCO2: 0.003916293962326211
Time: 1768290913.5690553, Power: 10.0, Energy: 2.7827759583791096e-06, DeltaCO2: 1.321818580230077e-06, TotalCO2: 0.003917615780906441
Time: 1768290914.572417, Power: 10.0, Energy: 2.787115838792589e-06, DeltaCO2: 1.3238800234264798e-06, TotalCO2: 0.003918939660929868
Time: 1768290915.5739837, Power: 10.0, Energy: 2.782129579120212e-06, DeltaCO2: 1.3215115500821007e-06, TotalCO2: 0.00392026117247995
Time: 1768290916.5758982, Power: 10.0, Energy: 2.7830958366394046e-06, DeltaCO2: 1.321970522403717e-06, TotalCO2: 0.003921583143002354
Time: 1768290917.5792053, Power: 10.0, Energy: 2.786964178085327e-06, DeltaCO2: 1.3238079845905303e-06, TotalCO2: 0.003922906950986945
Time: 1768290918.5807374, Power: 10.0, Energy: 2.782033549414741e-06, DeltaCO2: 1.321465935972002e-06, TotalCO2: 0.003924228416922917
Time: 1768290919.582577, Power: 10.0, Energy: 2.7828878826565216e-06, DeltaCO2: 1.3218717442618477e-06, TotalCO2: 0.0039255502886671794
Time: 1768290920.5866294, Power: 10.0, Energy: 2.789034446080526e-06, DeltaCO2: 1.3247913618882497e-06, TotalCO2: 0.003926875080029067
Time: 1768290921.5883596, Power: 10.0, Energy: 2.782583898968167e-06, DeltaCO2: 1.3217273520098793e-06, TotalCO2: 0.003928196807381077
Time: 1768290922.5934582, Power: 10.0, Energy: 2.7919405036502413e-06, DeltaCO2: 1.3261717392338645e-06, TotalCO2: 0.003929522979120311
Time: 1768290923.5951605, Power: 10.0, Energy: 2.7825064129299588e-06, DeltaCO2: 1.3216905461417304e-06, TotalCO2: 0.003930844669666453
Time: 1768290924.5983849, Power: 10.0, Energy: 2.7867343690660266e-06, DeltaCO2: 1.3236988253063625e-06, TotalCO2: 0.0039321683684917594
Time: 1768290925.6010392, Power: 10.0, Energy: 2.7851508723364937e-06, DeltaCO2: 1.3229466643598344e-06, TotalCO2: 0.003933491315156119
Time: 1768290926.6059756, Power: 10.0, Energy: 2.7914901574452717e-06, DeltaCO2: 1.325957824786504e-06, TotalCO2: 0.003934817272980905
Time: 1768290927.6081007, Power: 45.0, Energy: 1.2526562809944153e-05, DeltaCO2: 5.9501173347234724e-06, TotalCO2: 0.003940767390315629
Time: 1768290928.6101701, Power: 10.0, Energy: 2.7835263146294485e-06, DeltaCO2: 1.3221749994489879e-06, TotalCO2: 0.003942089565315078
Time: 1768290929.6122963, Power: 10.0, Energy: 2.7836839358011885e-06, DeltaCO2: 1.3222498695055645e-06, TotalCO2: 0.003943411815184584
Time: 1768290930.6146314, Power: 10.0, Energy: 2.784264087677002e-06, DeltaCO2: 1.322525441646576e-06, TotalCO2: 0.0039447343406262304
Time: 1768290931.617062, Power: 10.0, Energy: 2.784529659483168e-06, DeltaCO2: 1.3226515882545046e-06, TotalCO2: 0.003946056992214485
Time: 1768290932.6196628, Power: 10.0, Energy: 2.785001860724555e-06, DeltaCO2: 1.3228758838441636e-06, TotalCO2: 0.003947379868098329
Time: 1768290933.6213148, Power: 10.0, Energy: 2.7823666731516523e-06, DeltaCO2: 1.3216241697470349e-06, TotalCO2: 0.003948701492268077
Time: 1768290934.6232336, Power: 39.16, Energy: 1.0898649978637693e-05, DeltaCO2: 5.176858739852904e-06, TotalCO2: 0.003953878351007929
Time: 1768290935.6262832, Power: 10.0, Energy: 2.7862489223480225e-06, DeltaCO2: 1.3234682381153105e-06, TotalCO2: 0.0039552018192460445
Time: 1768290936.6276958, Power: 10.0, Energy: 2.781701750225491e-06, DeltaCO2: 1.3213083313571082e-06, TotalCO2: 0.003956523127577402
Time: 1768290937.6306303, Power: 10.0, Energy: 2.785929044087728e-06, DeltaCO2: 1.3233162959416707e-06, TotalCO2: 0.003957846443873344
Time: 1768290938.6328485, Power: 10.0, Energy: 2.7839395734998913e-06, DeltaCO2: 1.3223712974124483e-06, TotalCO2: 0.003959168815170756
Time: 1768290939.634779, Power: 10.0, Energy: 2.7831402089860707e-06, DeltaCO2: 1.3219915992683836e-06, TotalCO2: 0.003960490806770025
Time: 1768290940.6371171, Power: 10.0, Energy: 2.784272697236803e-06, DeltaCO2: 1.3225295311874813e-06, TotalCO2: 0.003961813336301212
Time: 1768290941.6397061, Power: 10.0, Energy: 2.7849694093068444e-06, DeltaCO2: 1.322860469420751e-06, TotalCO2: 0.003963136196770633
Time: 1768290942.6417568, Power: 10.0, Energy: 2.7834739949968125e-06, DeltaCO2: 1.3221501476234858e-06, TotalCO2: 0.003964458346918256
Time: 1768290943.6453831, Power: 10.0, Energy: 2.7878509627448187e-06, DeltaCO2: 1.324229207303789e-06, TotalCO2: 0.00396578257612556
Time: 1768290944.6469324, Power: 10.0, Energy: 2.7820812331305612e-06, DeltaCO2: 1.3214885857370165e-06, TotalCO2: 0.003967104064711297
Time: 1768290945.648246, Power: 10.0, Energy: 2.7814269065856934e-06, DeltaCO2: 1.3211777806282043e-06, TotalCO2: 0.003968425242491925
Time: 1768290946.6510222, Power: 10.0, Energy: 2.785489294264052e-06, DeltaCO2: 1.3231074147754247e-06, TotalCO2: 0.0039697483499067
Time: 1768290947.652974, Power: 10.0, Energy: 2.783199151357015e-06, DeltaCO2: 1.3220195968945821e-06, TotalCO2: 0.0039710703695035945
Time: 1768290948.6547604, Power: 30.41, Energy: 8.462312934796014e-06, DeltaCO2: 4.0195986440281064e-06, TotalCO2: 0.003975089968147623
Time: 1768290949.6573014, Power: 10.0, Energy: 2.784836292266846e-06, DeltaCO2: 1.3227972388267518e-06, TotalCO2: 0.00397641276538645
Time: 1768290950.6596653, Power: 10.0, Energy: 2.7843442228105333e-06, DeltaCO2: 1.3225635058350033e-06, TotalCO2: 0.0039777353288922845
Time: 1768290951.6612737, Power: 10.0, Energy: 2.782245477040609e-06, DeltaCO2: 1.3215666015942892e-06, TotalCO2: 0.003979056895493879
Time: 1768290952.664302, Power: 10.0, Energy: 2.786189979977078e-06, DeltaCO2: 1.3234402404891122e-06, TotalCO2: 0.003980380335734368
Time: 1768290953.666628, Power: 10.0, Energy: 2.784238258997599e-06, DeltaCO2: 1.3225131730238595e-06, TotalCO2: 0.003981702848907392
Time: 1768290954.6679473, Power: 10.0, Energy: 2.7814428011576336e-06, DeltaCO2: 1.3211853305498759e-06, TotalCO2: 0.003983024034237941
Time: 1768290955.6767864, Power: 10.0, Energy: 2.802330917782254e-06, DeltaCO2: 1.3311071859465707e-06, TotalCO2: 0.003984355141423888
Time: 1768290956.6853375, Power: 10.0, Energy: 2.801530890994602e-06, DeltaCO2: 1.330727173222436e-06, TotalCO2: 0.003985685868597111
Time: 1768290957.6880565, Power: 10.0, Energy: 2.7853303485446505e-06, DeltaCO2: 1.323031915558709e-06, TotalCO2: 0.00398700890051267
Time: 1768290958.6910865, Power: 10.0, Energy: 2.786194615893894e-06, DeltaCO2: 1.3234424425495996e-06, TotalCO2: 0.00398833234295522
Time: 1768290959.6932123, Power: 10.0, Energy: 2.7836826112535265e-06, DeltaCO2: 1.322249240345425e-06, TotalCO2: 0.003989654592195565
Time: 1768290960.6951635, Power: 10.0, Energy: 2.7831978268093534e-06, DeltaCO2: 1.3220189677344429e-06, TotalCO2: 0.003990976611163299
Time: 1768290961.699281, Power: 10.0, Energy: 2.7892152468363446e-06, DeltaCO2: 1.3248772422472636e-06, TotalCO2: 0.003992301488405546
Time: 1768290962.7012312, Power: 10.0, Energy: 2.7831951777140298e-06, DeltaCO2: 1.3220177094141641e-06, TotalCO2: 0.003993623506114961
Time: 1768290963.7038505, Power: 10.0, Energy: 2.7850535180833607e-06, DeltaCO2: 1.3229004210895962e-06, TotalCO2: 0.003994946406536051
Time: 1768290964.7052853, Power: 10.0, Energy: 2.7817633416917588e-06, DeltaCO2: 1.3213375873035853e-06, TotalCO2: 0.0039962677441233545
Time: 1768290965.7071497, Power: 10.0, Energy: 2.7829567591349284e-06, DeltaCO2: 1.321904460589091e-06, TotalCO2: 0.003997589648583944
Time: 1768290966.7092361, Power: 10.0, Energy: 2.7835733360714385e-06, DeltaCO2: 1.3221973346339333e-06, TotalCO2: 0.003998911845918577
Time: 1768290967.7115748, Power: 10.0, Energy: 2.7842740217844646e-06, DeltaCO2: 1.3225301603476206e-06, TotalCO2: 0.004000234376078925
Time: 1768290968.713016, Power: 10.0, Energy: 2.781781223085191e-06, DeltaCO2: 1.3213460809654658e-06, TotalCO2: 0.0040015557221598904
Time: 1768290969.7147105, Power: 10.0, Energy: 2.7824845578935412e-06, DeltaCO2: 1.321680164999432e-06, TotalCO2: 0.00400287740232489
Time: 1768290970.7175813, Power: 10.0, Energy: 2.785752216974894e-06, DeltaCO2: 1.3232323030630746e-06, TotalCO2: 0.004004200634627953
Time: 1768290971.7195973, Power: 10.0, Energy: 2.7833779652913415e-06, DeltaCO2: 1.3221045335133871e-06, TotalCO2: 0.0040055227391614665
Time: 1768290972.721421, Power: 10.0, Energy: 2.7828435103098556e-06, DeltaCO2: 1.3218506673971812e-06, TotalCO2: 0.0040068445898288636
Time: 1768290973.7245214, Power: 10.0, Energy: 2.786389986673991e-06, DeltaCO2: 1.3235352436701455e-06, TotalCO2: 0.004008168125072533
Time: 1768290974.7266324, Power: 10.0, Energy: 2.7836415502760147e-06, DeltaCO2: 1.322229736381107e-06, TotalCO2: 0.004009490354808914
Time: 1768290975.7282672, Power: 10.0, Energy: 2.782318989435832e-06, DeltaCO2: 1.3216015199820202e-06, TotalCO2: 0.004010811956328896
Time: 1768290976.731605, Power: 10.0, Energy: 2.7870496114095055e-06, DeltaCO2: 1.3238485654195151e-06, TotalCO2: 0.004012135804894315
Time: 1768290977.7337885, Power: 10.0, Energy: 2.7838428815205894e-06, DeltaCO2: 1.32232536872228e-06, TotalCO2: 0.0040134581302630375
Time: 1768290978.7359638, Power: 10.0, Energy: 2.783820364210341e-06, DeltaCO2: 1.322314672999912e-06, TotalCO2: 0.004014780444936038
Time: 1768290979.7392004, Power: 10.0, Energy: 2.786768145031399e-06, DeltaCO2: 1.3237148688899145e-06, TotalCO2: 0.0040161041598049275
Time: 1768290980.7409153, Power: 10.0, Energy: 2.7825415134429933e-06, DeltaCO2: 1.3217072188854219e-06, TotalCO2: 0.004017425867023813
Time: 1768290981.7446067, Power: 10.0, Energy: 2.788031763500637e-06, DeltaCO2: 1.3243150876628026e-06, TotalCO2: 0.004018750182111476
Time: 1768290982.7469187, Power: 10.0, Energy: 2.7841998471154107e-06, DeltaCO2: 1.3224949273798201e-06, TotalCO2: 0.004020072677038856
Time: 1768290983.7491426, Power: 10.0, Energy: 2.7839554680718315e-06, DeltaCO2: 1.3223788473341198e-06, TotalCO2: 0.00402139505588619
Time: 1768290984.7513964, Power: 10.0, Energy: 2.7840382523006863e-06, DeltaCO2: 1.322418169842826e-06, TotalCO2: 0.0040227174740560335
Time: 1768290985.754128, Power: 10.0, Energy: 2.7853654490576846e-06, DeltaCO2: 1.3230485883024002e-06, TotalCO2: 0.004024040522644336
Time: 1768290986.7596772, Power: 10.0, Energy: 2.793192201190525e-06, DeltaCO2: 1.3267662955654993e-06, TotalCO2: 0.004025367288939902
Time: 1768290987.7633348, Power: 10.0, Energy: 2.7879377206166587e-06, DeltaCO2: 1.3242704172929128e-06, TotalCO2: 0.004026691559357195
Time: 1768290988.7659333, Power: 10.0, Energy: 2.7849959002600776e-06, DeltaCO2: 1.3228730526235369e-06, TotalCO2: 0.004028014432409819
Time: 1768290989.767964, Power: 10.0, Energy: 2.783418363995022e-06, DeltaCO2: 1.3221237228976354e-06, TotalCO2: 0.004029336556132717
Time: 1768290990.7713797, Power: 10.0, Energy: 2.7872661749521894e-06, DeltaCO2: 1.3239514331022899e-06, TotalCO2: 0.004030660507565819
Time: 1768290991.7731955, Power: 10.0, Energy: 2.7828216552734376e-06, DeltaCO2: 1.3218402862548828e-06, TotalCO2: 0.004031982347852074
